File ID,Topics
4954,"[10, 11]"
4955,"[5, 11]"
4956,"[6, 10]"
4957,"[4, 5]"
4958,"[7, 10, 11]"
4960,[]
4961,"[10, 11]"
4962,[2]
4963,"[5, 9]"
4964,"[6, 11]"
4965,"[10, 11]"
4967,"[5, 11]"
4968,[2]
4969,"[3, 4, 6]"
4970,"[3, 5]"
4971,[6]
4972,"[2, 10]"
4973,[10]
4974,"[4, 6]"
4975,"[6, 10]"
4977,[2]
4978,"[6, 10]"
4979,"[2, 6]"
4980,[10]
4981,"[5, 9]"
4982,"[2, 4]"
4983,"[4, 6]"
4984,"[4, 6]"
4985,"[10, 11]"
4986,[6]
4987,[6]
4988,[6]
4989,[10]
4991,"[4, 6]"
4992,"[5, 11]"
4993,[4]
4994,[10]
4995,[10]
4997,"[6, 11]"
4998,[6]
4999,"[6, 11]"
5005,[10]
5006,[6]
5007,[10]
5008,[10]
5009,"[6, 10]"
5010,"[4, 6]"
5011,"[4, 5]"
5012,"[5, 11]"
5013,[6]
5014,[10]
5015,"[10, 11]"
5016,[6]
5017,"[2, 10]"
5018,[10]
5019,[4]
5020,[10]
5021,[10]
5023,[5]
5024,"[2, 3]"
5026,"[3, 5]"
5027,[5]
5029,"[6, 11]"
5030,[5]
5032,"[2, 4]"
5033,[10]
5036,[6]
5037,[2]
5038,"[5, 10]"
5040,"[2, 5]"
5044,"[6, 10]"
5046,[10]
5047,"[5, 10]"
5048,"[10, 11]"
5049,[]
5050,"[3, 11]"
5051,"[5, 10]"
5052,"[10, 11]"
5053,"[2, 4]"
5054,[6]
5055,"[6, 11]"
5056,[6]
5057,"[1, 2]"
5058,[5]
5059,"[4, 6]"
5060,[9]
5061,"[2, 6]"
5062,"[6, 10]"
5063,"[5, 11]"
5065,"[4, 6]"
5066,[6]
5067,[3]
5068,"[5, 10]"
5069,"[2, 3]"
5070,"[2, 5]"
5071,[5]
5072,[6]
5074,"[5, 11]"
5075,"[4, 6]"
5076,"[4, 6]"
5077,"[5, 6, 10]"
5078,[5]
5079,"[6, 10]"
5084,[6]
5085,[4]
5086,[3]
5087,[]
5088,[6]
5091,[5]
5092,"[4, 6]"
5094,"[2, 3]"
5095,"[5, 10]"
5096,"[6, 10]"
5097,"[4, 6]"
5098,[10]
5100,[4]
5101,[4]
5102,"[5, 11]"
5103,[10]
5104,"[2, 5]"
5105,[4]
5106,[6]
5107,"[2, 10]"
5109,"[6, 10]"
5110,"[6, 11]"
5111,[2]
5113,[10]
5114,"[5, 10]"
5115,"[6, 11]"
5117,"[10, 11]"
5118,[5]
5120,[3]
5122,"[5, 6]"
5123,"[2, 10]"
5124,[6]
5126,"[5, 10]"
5128,[6]
5129,[10]
5130,[10]
5131,[]
5132,"[5, 10]"
5133,[6]
5134,"[6, 10]"
5135,"[10, 11]"
5137,"[5, 9]"
5138,"[10, 11]"
5139,"[3, 5]"
5140,[5]
5141,"[2, 3]"
5142,"[5, 10]"
5145,[5]
5146,[10]
5147,[6]
5148,[6]
5149,[10]
5150,[5]
5151,[10]
5152,"[4, 10]"
5153,"[5, 11]"
5154,[10]
5155,"[5, 10]"
5156,[10]
5157,[3]
5158,"[6, 11]"
5159,[2]
5160,[10]
5161,"[2, 3]"
5162,"[5, 10]"
5163,[5]
5166,"[2, 5]"
5167,"[5, 11]"
5168,[]
5169,[]
5170,[5]
5171,"[5, 10]"
5173,"[3, 5]"
5174,"[6, 10]"
5175,"[6, 10]"
5176,[5]
5179,"[2, 5]"
5180,"[2, 5]"
5181,[4]
5183,"[2, 10]"
5184,"[5, 10]"
5185,"[3, 5]"
5187,"[2, 5]"
5188,[6]
5189,[10]
5190,"[5, 10]"
5191,"[6, 10]"
5192,"[3, 4]"
5193,[4]
5194,[2]
5195,"[4, 6]"
5196,[4]
5197,"[2, 5]"
5199,"[5, 11]"
5200,[5]
5201,"[4, 6]"
5202,[2]
5203,[6]
5205,[2]
5208,"[2, 3]"
5209,"[2, 6]"
5210,[5]
5211,"[6, 11]"
5212,"[6, 11]"
5213,"[4, 6]"
5214,[2]
5215,[10]
5216,"[6, 11]"
5217,"[6, 10]"
5218,"[6, 10]"
5219,"[4, 6]"
5220,"[2, 3]"
5221,"[10, 11]"
5222,[10]
5223,[]
5224,[4]
5225,[]
5226,[6]
5227,"[6, 10]"
5228,"[4, 6]"
5229,[5]
5230,[3]
5231,"[10, 11]"
5232,"[4, 6]"
5233,"[10, 11]"
5234,[10]
5235,[2]
5236,[10]
5237,"[10, 11]"
5238,[11]
5239,"[6, 11]"
5240,[]
5241,[]
5242,"[6, 10]"
5243,[2]
5244,[11]
5245,"[10, 11]"
5246,"[2, 5]"
5247,"[4, 6]"
5248,[6]
5249,"[6, 11]"
5251,"[2, 4, 6]"
5253,[6]
5254,[6]
5255,"[5, 10]"
5256,[10]
5257,"[10, 11]"
5258,[6]
5259,"[6, 10]"
5260,"[3, 6]"
5261,"[4, 6]"
5262,[4]
5263,"[10, 11]"
5264,[3]
5265,"[4, 6]"
5266,"[10, 11]"
5267,"[10, 11]"
5268,[3]
5269,"[10, 11]"
5270,[11]
5273,"[10, 11]"
5274,"[2, 10]"
5275,"[5, 11]"
5276,[10]
5277,[10]
5278,"[4, 6]"
5279,"[6, 11]"
5280,"[10, 11]"
5282,"[2, 10]"
5283,[6]
5284,"[10, 11]"
5285,"[10, 11]"
5286,[5]
5287,[5]
5288,"[3, 10]"
5290,[10]
5291,"[2, 10]"
5292,[10]
5293,"[10, 11]"
5295,"[10, 11]"
5297,"[5, 11]"
5298,[10]
5299,"[5, 9]"
5300,"[10, 11]"
5301,"[6, 10]"
5302,[2]
5303,"[5, 9]"
5304,"[6, 10]"
5305,"[2, 10]"
5306,"[10, 11]"
5308,"[10, 11]"
5309,"[6, 10]"
5310,"[5, 11]"
5311,[10]
5312,"[10, 11]"
5313,[]
5315,[]
5316,[6]
5317,"[10, 11]"
5318,[10]
5319,[10]
5321,[5]
5322,[5]
5323,[10]
5324,[10]
5325,[11]
5326,[10]
5327,"[2, 5]"
5328,[10]
5329,"[10, 11]"
5330,"[10, 11]"
5331,"[5, 11]"
5332,[10]
5333,[2]
5335,"[10, 11]"
5336,[10]
5337,[4]
5338,[10]
5339,"[5, 6, 10]"
5341,"[10, 11]"
5342,[10]
5343,[10]
5344,"[6, 10]"
5345,[10]
5346,[1]
5347,[6]
5348,[10]
5349,[11]
5350,"[5, 10]"
5351,[6]
5352,[10]
5353,"[10, 11]"
5354,[10]
5355,[4]
5356,[5]
5357,[10]
5358,[3]
5359,"[10, 11]"
5360,"[2, 3]"
5361,[2]
5363,[2]
5364,[5]
5365,"[5, 10]"
5366,[6]
5367,"[10, 11]"
5368,[10]
5369,"[4, 5]"
5370,[5]
5371,[5]
5372,[10]
5373,"[2, 10]"
5374,"[10, 11]"
5375,[10]
5377,[10]
5378,[10]
5379,"[4, 6]"
5380,"[2, 10]"
5382,"[4, 10]"
5383,"[3, 10]"
5384,[10]
5385,"[2, 3]"
5386,[10]
5387,[4]
5388,"[10, 11]"
5389,[10]
5390,[10]
5391,"[2, 3]"
5394,[2]
5396,[10]
5397,[10]
5398,[10]
5399,[10]
5400,"[10, 11]"
5402,"[2, 10]"
5403,"[7, 10]"
5404,[10]
5406,[10]
5407,"[2, 3]"
5408,"[4, 5]"
5409,[10]
5410,"[8, 10]"
5411,[6]
5412,"[2, 11]"
5414,[10]
5415,[]
5416,[10]
5417,[10]
5419,"[2, 3]"
5420,"[3, 6]"
5421,"[3, 5]"
5422,"[4, 6]"
5423,[10]
5424,[10]
5425,[10]
5426,"[2, 5]"
5427,"[2, 10]"
5428,[10]
5429,[10]
5430,"[5, 7]"
5431,"[6, 11]"
5432,"[10, 11]"
5434,"[4, 5]"
5435,"[10, 11]"
5436,"[4, 10]"
5437,"[3, 6]"
5438,[6]
5439,[6]
5440,[6]
5441,"[10, 11]"
5442,"[6, 10]"
5444,[10]
5445,"[2, 4]"
5447,"[10, 11]"
5450,"[5, 10]"
5451,[5]
5452,"[10, 11]"
5453,"[2, 6]"
5454,[4]
5455,"[5, 11]"
5456,[]
5457,"[2, 11]"
5459,"[10, 11]"
5460,[10]
5461,"[4, 6]"
5462,"[2, 10]"
5463,"[10, 11]"
5464,"[5, 11]"
5465,"[10, 11]"
5466,[10]
5468,[6]
5470,"[4, 6]"
5471,[10]
5472,"[10, 11]"
5473,[6]
5474,[10]
5475,"[4, 6]"
5477,"[2, 9]"
5478,"[5, 6]"
5479,[10]
5480,"[6, 9]"
5481,[2]
5482,[10]
5483,[]
5484,[10]
5486,[5]
5487,[4]
5488,"[6, 10]"
5490,[10]
5491,[6]
5492,[10]
5493,[10]
5494,[11]
5495,[11]
5496,[10]
5497,"[8, 10]"
5499,[6]
5500,"[9, 10, 11]"
5501,[10]
5502,[]
5503,"[6, 11]"
5504,"[6, 11]"
5505,[10]
5506,[9]
5507,"[2, 3]"
5508,[9]
5509,[4]
5510,"[6, 11]"
5511,[10]
5512,"[4, 6]"
5513,"[6, 11]"
5514,"[3, 10]"
5515,"[5, 11]"
5516,"[10, 11]"
5517,[6]
5518,"[6, 9]"
5519,"[9, 11]"
5520,[10]
5521,[9]
5522,"[2, 10]"
5523,"[2, 10]"
5524,[10]
5525,"[10, 11]"
5526,[10]
5527,[10]
5528,"[5, 9]"
5529,"[9, 10]"
5530,"[9, 10]"
5531,"[9, 10]"
5532,[3]
5533,"[9, 10, 11]"
5534,"[9, 10]"
5535,"[5, 11]"
5536,[10]
5538,[6]
5539,"[2, 10]"
5540,[6]
5541,"[3, 5]"
5542,"[4, 6]"
5544,"[6, 10]"
5545,[10]
5547,"[6, 9]"
5548,[10]
5549,"[3, 4]"
5550,[10]
5552,[5]
5557,"[6, 10]"
5560,[9]
5561,"[10, 11]"
5564,"[2, 4]"
5565,[6]
5566,[3]
5567,"[10, 11]"
5569,"[10, 11]"
5570,[2]
5571,"[2, 3]"
5572,[6]
5573,"[5, 10]"
5575,"[5, 11]"
5576,[10]
5578,[10]
5579,[10]
5580,[10]
5581,"[5, 6]"
5582,[10]
5583,"[10, 11]"
5584,"[6, 10]"
5585,[10]
5586,[10]
5587,[10]
5588,"[4, 5]"
5589,[2]
5590,[10]
5591,"[6, 10]"
5592,[10]
5593,"[2, 10]"
5594,[10]
5595,[10]
5596,[10]
5597,[6]
5598,[5]
5599,[]
5600,[9]
5601,"[3, 4]"
5602,[4]
5603,"[5, 10]"
5604,"[9, 10]"
5606,"[10, 11]"
5608,"[4, 6]"
5609,"[10, 11]"
5610,[10]
5611,[]
5612,"[2, 5]"
5614,[9]
5615,"[7, 10]"
5616,"[4, 10]"
5617,[2]
5618,"[2, 4]"
5619,[2]
5621,"[10, 11]"
5622,[10]
5623,"[10, 11]"
5624,[6]
5625,"[4, 10]"
5626,"[4, 6]"
5627,"[2, 4]"
5629,[10]
5630,[2]
5631,[2]
5632,"[4, 10]"
5633,"[9, 10]"
5634,"[4, 10]"
5635,"[4, 10]"
5636,[10]
5638,"[2, 3]"
5639,[6]
5640,"[10, 11]"
5641,"[6, 10]"
5643,[10]
5644,"[2, 4]"
5645,[]
5647,"[10, 11]"
5648,[2]
5649,[6]
5651,[10]
5653,[10]
5655,[10]
5657,"[4, 6]"
5658,[]
5659,"[4, 6]"
5660,"[6, 10]"
5661,[10]
5662,[2]
5663,[10]
5664,"[2, 10]"
5665,[10]
5666,"[2, 4]"
5667,"[2, 5]"
5668,[]
5669,"[2, 10]"
5670,[11]
5674,"[3, 5]"
5676,[6]
5677,"[4, 5]"
5678,"[6, 10]"
5679,"[2, 3]"
5680,"[5, 10]"
5682,"[3, 4]"
5683,"[4, 6]"
5684,[6]
5686,[6]
5687,"[5, 11]"
5689,"[4, 10]"
5690,"[3, 6]"
5691,"[6, 10]"
5692,"[5, 6]"
5693,[10]
5694,"[2, 6]"
5695,"[6, 10]"
5696,[6]
5697,"[10, 11]"
5698,"[2, 5]"
5699,"[2, 3]"
5700,[10]
5701,"[4, 6]"
5703,[6]
5704,"[10, 11]"
5705,[6]
5706,"[4, 10]"
5707,[10]
5708,"[5, 10]"
5709,"[6, 11]"
5710,"[6, 10]"
5711,"[6, 11]"
5712,[4]
5713,"[10, 11]"
5714,"[6, 10]"
5716,[10]
5718,"[6, 10]"
5719,[6]
5721,"[6, 11]"
5722,[6]
5724,[6]
5725,"[4, 6]"
5726,[2]
5727,"[2, 3]"
5728,[10]
5729,[3]
5730,"[2, 5]"
5732,"[6, 10]"
5733,"[6, 10]"
5734,"[10, 11]"
5735,"[2, 5]"
5736,[]
5737,[10]
5738,[6]
5740,"[5, 6]"
5741,"[5, 11]"
5742,"[5, 10]"
5744,"[2, 5]"
5745,"[5, 10]"
5746,"[5, 10]"
5747,[6]
5748,"[6, 9]"
5749,"[10, 11]"
5750,[10]
5751,[5]
5752,"[2, 10]"
5753,[9]
5754,[5]
5756,[6]
5757,[6]
5758,[2]
5759,[6]
5761,[2]
5762,[10]
5763,[6]
5764,"[10, 11]"
5765,"[5, 10]"
5766,[6]
5767,"[6, 9]"
5768,"[6, 10]"
5769,[6]
5772,"[2, 5]"
5773,[6]
5775,[10]
5776,"[10, 11]"
5777,[6]
5778,"[10, 11]"
5779,"[2, 4]"
5783,"[2, 5]"
5784,"[2, 3]"
5785,"[6, 11]"
5786,"[6, 10]"
5787,"[5, 11]"
5788,"[3, 10]"
5789,"[5, 10]"
5790,[2]
5791,[10]
5793,[10]
5795,"[5, 9, 10]"
5796,[10]
5797,[4]
5799,[6]
5800,"[7, 9, 10]"
5801,"[5, 10]"
5802,"[3, 5]"
5803,[5]
5804,[10]
5805,[10]
5806,"[2, 6]"
5807,"[4, 10]"
5808,"[9, 10]"
5810,[6]
5811,[6]
5812,"[2, 3]"
5813,"[2, 5]"
5814,"[2, 3]"
5815,"[2, 10]"
5816,[5]
5817,"[6, 10]"
5818,[4]
5819,"[4, 9]"
5820,"[2, 11]"
5821,[11]
5822,"[10, 11]"
5823,"[9, 10]"
5824,[10]
5825,[10]
5826,"[2, 5]"
5827,[4]
5828,[4]
5829,"[5, 11]"
5830,"[5, 9]"
5831,"[2, 9]"
5832,[]
5833,"[5, 10]"
5834,[2]
5835,[10]
5836,"[8, 10]"
5837,"[9, 10]"
5838,[2]
5839,"[9, 10]"
5840,"[5, 6]"
5841,"[5, 10]"
5842,[4]
5843,"[3, 4]"
5844,[8]
5847,"[10, 11]"
5848,[6]
5849,"[6, 10]"
5850,[10]
5851,[8]
5852,[2]
5853,[9]
5854,"[9, 10]"
5855,"[9, 10]"
5856,"[2, 3]"
5857,"[10, 11]"
5858,[10]
5859,"[5, 9]"
5861,"[9, 11]"
5862,"[6, 11]"
5863,[5]
5864,"[5, 10]"
5865,"[1, 2]"
5866,[6]
5867,"[10, 11]"
5868,"[3, 4]"
5870,"[3, 6]"
5871,[10]
5872,[5]
5873,"[2, 3]"
5874,"[5, 11]"
5875,"[10, 11]"
5876,[6]
5877,"[6, 11]"
5878,"[10, 11]"
5879,"[2, 9]"
5880,[10]
5881,[]
5882,"[4, 6]"
5883,"[6, 9]"
5884,[6]
5885,"[10, 11]"
5886,[6]
5887,[6]
5888,[8]
5891,"[5, 10]"
5892,[2]
5893,[5]
5894,[6]
5895,"[2, 10]"
5896,[2]
5897,"[3, 8]"
5898,[8]
5900,[4]
5901,[6]
5902,"[5, 8]"
5904,[4]
5906,[10]
5909,"[2, 3]"
5910,"[2, 10]"
5911,[10]
5912,[2]
5913,"[2, 8]"
5914,[6]
5915,"[2, 4]"
5916,[10]
5917,[10]
5918,"[5, 6]"
5919,[10]
5920,"[10, 11]"
5921,"[8, 9, 10]"
5922,[6]
5923,"[5, 9]"
5924,"[6, 10]"
5925,"[3, 5]"
5926,"[2, 6]"
5927,"[4, 6]"
5928,"[5, 9]"
5929,"[6, 10]"
5930,"[4, 10]"
5931,"[4, 5]"
5932,"[4, 5]"
5933,"[2, 3]"
5934,[10]
5935,[4]
5937,[10]
5939,"[2, 6]"
5940,"[1, 2]"
5941,"[5, 10]"
5942,[8]
5944,"[2, 3]"
5945,[10]
5946,"[9, 10]"
5947,"[4, 6]"
5949,"[2, 4]"
5950,"[4, 6]"
5951,"[1, 4]"
5952,[11]
5953,"[3, 5]"
5955,"[10, 11]"
5956,"[1, 6]"
5957,[2]
5959,[10]
5960,[9]
5962,"[4, 6]"
5965,[]
5966,"[4, 6]"
5968,[8]
5969,"[2, 3]"
5970,"[5, 6]"
5972,[9]
5973,"[8, 10]"
5975,"[4, 6]"
5976,"[5, 10]"
5977,"[5, 11]"
5978,"[4, 6]"
5979,"[2, 9]"
5980,[11]
5981,"[6, 11]"
5982,[10]
5983,"[5, 11]"
5984,[10]
5985,"[5, 11]"
5987,"[5, 8]"
5988,[4]
5989,[8]
5994,[10]
5997,"[10, 11]"
5998,[1]
6000,[7]
6001,"[6, 10]"
6003,"[2, 4, 9]"
6004,[5]
6005,"[2, 5]"
6006,[10]
6007,[6]
6008,[10]
6009,"[10, 11]"
6010,"[2, 5]"
6011,"[10, 11]"
6012,[8]
6013,"[6, 10]"
6014,"[6, 11]"
6015,[11]
6016,[]
6017,"[10, 11]"
6018,[10]
6019,"[2, 4]"
6020,"[4, 6]"
6021,"[10, 11]"
6022,"[6, 11]"
6023,"[5, 11]"
6024,[10]
6025,[10]
6026,"[5, 11]"
6027,[10]
6028,[5]
6030,"[10, 11]"
6031,[2]
6032,[10]
6033,[9]
6034,"[5, 10]"
6035,"[5, 10]"
6036,[10]
6037,[5]
6038,"[10, 11]"
6039,"[2, 5]"
6041,[10]
6042,[10]
6043,"[10, 11]"
6045,"[9, 10]"
6046,"[2, 10]"
6047,"[2, 4]"
6048,"[5, 10]"
6049,"[10, 11]"
6050,[10]
6051,[10]
6053,[11]
6054,[5]
6055,[10]
6056,[10]
6057,[10]
6060,[5]
6061,"[2, 3]"
6062,[]
6063,"[6, 11]"
6064,"[4, 5]"
6065,"[4, 6]"
6066,[2]
6067,[9]
6068,"[6, 10]"
6069,"[10, 11]"
6070,[6]
6071,"[5, 9]"
6072,"[10, 11]"
6073,"[4, 8]"
6074,"[3, 6]"
6075,[2]
6076,[]
6077,"[6, 11]"
6078,[10]
6079,[6]
6080,"[4, 6]"
6081,"[5, 10]"
6082,"[6, 11]"
6083,"[3, 8]"
6084,"[5, 8]"
6085,"[6, 9]"
6086,"[6, 11]"
6087,[11]
6088,[6]
6089,[6]
6090,[11]
6091,"[10, 11]"
6092,[10]
6093,"[2, 3]"
6094,"[2, 6]"
6095,"[2, 6]"
6096,"[9, 10]"
6097,"[6, 10]"
6098,[6]
6101,"[6, 11]"
6102,[10]
6103,[7]
6104,[8]
6105,[6]
6106,"[8, 10]"
6107,"[6, 10]"
6108,"[2, 3]"
6109,[10]
6110,"[4, 6]"
6111,[9]
6112,[6]
6113,[2]
6115,[6]
6116,"[5, 10]"
6117,[2]
6118,[10]
6119,[4]
6120,"[5, 8]"
6121,[4]
6122,"[5, 11]"
6123,[5]
6124,"[2, 3]"
6126,"[4, 6]"
6127,[2]
6128,"[2, 8, 11]"
6129,"[8, 10]"
6130,"[4, 6]"
6133,"[5, 10]"
6135,[3]
6136,[10]
6138,"[5, 10]"
6139,"[6, 10]"
6140,"[8, 10]"
6141,"[6, 10]"
6142,"[5, 9, 11]"
6143,"[6, 9]"
6144,"[2, 5]"
6145,[10]
6146,[1]
6147,"[6, 11]"
6148,"[4, 6]"
6149,[10]
6150,"[8, 10]"
6151,[10]
6152,"[3, 8, 9]"
6153,[10]
6155,[10]
6156,"[2, 10]"
6157,[1]
6158,"[7, 8]"
6159,"[10, 11]"
6160,[10]
6161,"[1, 2]"
6162,"[2, 10]"
6163,"[2, 5]"
6164,[10]
6165,[10]
6166,[]
6167,"[9, 11]"
6168,[9]
6169,[10]
6170,"[2, 9]"
6171,[4]
6173,[4]
6175,[10]
6177,[2]
6178,"[2, 6]"
6181,[10]
6182,"[10, 11]"
6184,[5]
6185,[2]
6186,"[4, 6]"
6187,"[6, 11]"
6188,"[10, 11]"
6189,[6]
6190,"[10, 11]"
6192,"[6, 11]"
6193,[10]
6194,"[8, 10, 11]"
6195,[10]
6196,"[2, 3]"
6197,"[10, 11]"
6198,"[7, 10]"
6199,"[4, 10]"
6200,"[5, 8]"
6201,[10]
6202,"[4, 6]"
6203,"[8, 11]"
6204,"[4, 11]"
6205,[10]
6206,"[4, 6]"
6208,[10]
6209,"[4, 6]"
6210,"[2, 5]"
6211,"[5, 11]"
6212,[10]
6213,"[2, 4]"
6214,[9]
6215,[8]
6216,[10]
6217,[10]
6219,"[6, 10]"
6220,[2]
6224,[10]
6225,"[6, 10]"
6226,"[4, 5]"
6227,"[8, 10]"
6228,"[5, 10]"
6230,"[6, 10]"
6231,[4]
6232,"[4, 6]"
6233,"[5, 10]"
6234,"[2, 9]"
6238,"[2, 10]"
6239,"[4, 6]"
6240,[11]
6242,[8]
6243,"[5, 10]"
6245,"[5, 6, 11]"
6246,[4]
6247,"[5, 11]"
6249,[10]
6250,[6]
6251,"[3, 4]"
6252,"[4, 8]"
6253,"[4, 6]"
6254,"[6, 8]"
6255,[10]
6256,"[2, 10]"
6257,"[4, 6]"
6259,"[5, 9]"
6260,"[1, 8]"
6261,"[5, 8]"
6262,"[2, 5]"
6263,"[5, 10]"
6264,[10]
6265,"[4, 8]"
6266,[5]
6267,[5]
6268,"[5, 10]"
6269,[10]
6270,[8]
6271,"[2, 10]"
6272,[2]
6273,[2]
6274,"[4, 6]"
6275,"[2, 6]"
6276,"[3, 8]"
6277,[8]
6278,"[2, 4]"
6279,[10]
6280,[10]
6281,[10]
6282,"[3, 4]"
6283,"[2, 10]"
6284,"[6, 11]"
6285,"[6, 8]"
6286,[9]
6287,"[8, 11]"
6288,"[2, 3]"
6289,[10]
6290,[9]
6291,[9]
6293,[2]
6294,[9]
6295,[10]
6296,[9]
6299,[9]
6300,"[6, 9]"
6301,[9]
6302,[6]
6303,"[8, 9]"
6304,"[3, 9]"
6305,"[5, 9]"
6306,[10]
6307,[6]
6308,"[8, 9]"
6309,"[2, 10]"
6310,[2]
6312,"[5, 9]"
6314,"[6, 10]"
6315,[10]
6316,[]
6317,[2]
6318,[10]
6319,[9]
6320,[10]
6321,[10]
6322,[9]
6324,"[9, 10]"
6325,"[2, 5]"
6326,[10]
6327,"[2, 5]"
6328,"[4, 6]"
6329,"[5, 10]"
6330,"[5, 11]"
6331,[10]
6332,[10]
6334,"[5, 11]"
6336,[9]
6337,[10]
6338,"[5, 9]"
6339,[9]
6340,[10]
6342,"[6, 11]"
6343,"[10, 11]"
6344,[]
6345,[8]
6346,[2]
6347,[2]
6348,[2]
6349,[1]
6350,"[8, 10]"
6352,"[4, 10]"
6354,[10]
6356,"[4, 6]"
6357,[10]
6358,[9]
6359,"[10, 11]"
6360,[10]
6361,"[4, 9]"
6362,[9]
6363,"[2, 9]"
6364,[2]
6365,"[8, 10]"
6366,"[9, 10]"
6367,[6]
6368,[4]
6369,"[8, 10]"
6370,[10]
6372,[10]
6373,"[10, 11]"
6374,"[10, 11]"
6375,"[2, 10]"
6376,[10]
6377,[10]
6378,[10]
6379,"[5, 9]"
6380,"[4, 10]"
6381,[]
6382,"[5, 10, 11]"
6383,[10]
6384,"[10, 11]"
6385,"[10, 11]"
6386,"[10, 11]"
6387,[3]
6390,"[6, 11]"
6391,[10]
6392,"[5, 10]"
6393,[10]
6394,"[5, 10]"
6395,"[5, 10]"
6396,"[4, 10]"
6397,[10]
6398,[10]
6400,[10]
6401,"[2, 10]"
6402,[4]
6403,[11]
6404,"[3, 8]"
6405,[10]
6408,[9]
6409,"[4, 9]"
6412,[10]
6413,[10]
6415,"[2, 3]"
6416,[10]
6417,[9]
6418,[5]
6419,[10]
6420,"[3, 5]"
6422,"[2, 10]"
6423,"[4, 6]"
6424,"[3, 4]"
6428,[2]
6429,[6]
6431,[10]
6432,[2]
6434,[10]
6435,[10]
6436,[10]
6437,[10]
6438,[10]
6439,[11]
6440,[10]
6441,"[10, 11]"
6442,[6]
6444,"[2, 10]"
6445,"[5, 6, 11]"
6446,"[4, 5]"
6447,"[6, 11]"
6448,[4]
6449,[6]
6450,"[10, 11]"
6451,"[2, 10]"
6452,[2]
6453,[6]
6454,"[8, 10]"
6455,"[5, 8]"
6456,[6]
6459,"[5, 10]"
6460,[4]
6461,[10]
6462,[2]
6465,"[5, 10]"
6466,[5]
6467,"[1, 2]"
6468,"[5, 10]"
6470,[6]
6471,"[2, 9, 10]"
6472,[6]
6473,"[10, 11]"
6474,[2]
6475,"[4, 10]"
6476,"[2, 4]"
6477,"[3, 5]"
6478,[11]
6479,[11]
6480,"[2, 6]"
6481,[5]
6482,[10]
6484,[2]
6485,[10]
6487,[2]
6488,"[2, 10]"
6491,[2]
6492,"[1, 9]"
6493,"[2, 11]"
6494,"[10, 11]"
6495,[2]
6496,"[2, 3, 5]"
6498,"[3, 10]"
6499,"[3, 4]"
6500,"[2, 6]"
6501,"[2, 5]"
6502,"[3, 5, 6]"
6503,"[3, 4]"
6504,[10]
6505,[10]
6507,"[7, 8]"
6508,[11]
6510,"[5, 9, 11]"
6513,"[3, 6]"
6514,[6]
6515,"[10, 11]"
6516,[10]
6517,[10]
6519,"[9, 10]"
6520,"[9, 10]"
6521,"[5, 6, 9]"
6522,[]
6523,[10]
6525,"[2, 4]"
6526,"[10, 11]"
6527,"[2, 3]"
6528,"[1, 3]"
6529,"[8, 10]"
6530,"[6, 11]"
6531,"[5, 11]"
6532,"[6, 10]"
6534,"[5, 10]"
6536,"[2, 10]"
6537,[]
6538,[2]
6540,"[3, 4]"
6541,"[2, 4]"
6542,"[6, 11]"
6543,"[10, 11]"
6544,[10]
6546,"[2, 5]"
6548,"[9, 11]"
6549,"[4, 9]"
6550,[3]
6551,[10]
6552,[10]
6553,"[3, 5]"
6556,"[2, 5]"
6557,[4]
6558,[8]
6559,[]
6560,[10]
6561,"[5, 6]"
6564,"[4, 10]"
6565,[]
6566,"[4, 6]"
6567,"[6, 10]"
6568,"[1, 9]"
6569,"[5, 11]"
6570,[1]
6572,[8]
6573,[9]
6574,"[4, 5]"
6575,"[2, 3]"
6576,[9]
6577,"[6, 11]"
6578,"[9, 11]"
6579,[9]
6580,[6]
6581,"[10, 11]"
6584,[]
6585,[5]
6586,[9]
6587,[6]
6589,[9]
6590,"[5, 11]"
6591,[3]
6592,[5]
6593,"[2, 4]"
6594,"[4, 10]"
6595,[10]
6596,[3]
6597,[2]
6598,"[6, 10]"
6601,[6]
6603,[9]
6604,"[6, 11]"
6605,[11]
6607,[9]
6608,[9]
6609,[9]
6611,[9]
6613,"[5, 10]"
6615,"[3, 9]"
6616,"[9, 10]"
6617,[1]
6618,"[5, 10]"
6619,"[5, 6]"
6620,[10]
6621,"[6, 11]"
6623,[10]
6624,"[6, 9]"
6625,"[9, 10]"
6627,[10]
6628,"[10, 11]"
6630,"[2, 9]"
6631,[9]
6633,"[5, 9]"
6634,"[2, 10]"
6635,[2]
6636,"[4, 5]"
6639,"[7, 10]"
6640,"[5, 9]"
6641,"[4, 6]"
6642,[2]
6643,[5]
6644,[10]
6645,"[10, 11]"
6646,"[1, 2]"
6647,"[5, 10]"
6648,[6]
6649,"[2, 5]"
6650,[6]
6651,[10]
6653,"[3, 6]"
6654,[6]
6655,[1]
6656,[9]
6657,"[5, 10]"
6658,[5]
6659,"[4, 5]"
6660,[5]
6661,"[1, 2]"
6662,[9]
6663,"[2, 3]"
6664,[2]
6665,[10]
6666,"[4, 5]"
6667,[9]
6668,[6]
6669,[6]
6670,"[2, 5]"
6671,[5]
6672,"[10, 11]"
6673,"[2, 5]"
6674,[5]
6675,"[6, 11]"
6676,"[4, 11]"
6677,"[4, 5]"
6678,[5]
6679,"[10, 11]"
6680,"[6, 11]"
